Package Name,Reviewer Name,Review,Rating
RBC Mobile,Naz Kaur,Actually I want to update this app...nd the services are provided by RBC is wonderful and amazing.,4
RBC Mobile,BC Willis,"RBC and other banks added a new feature. International money transfers. I never asked for this and have no controle over it. I can't turn it off and I can't set a daily limit of 0. There are no safety features. The first thing a hacker would do is to transfer all the money to another country. I do not feel that my money is safe because of this . A local news channel did a show about how three different banks lost their customers money, and could do nothing because the customers had Emails hacked",1
RBC Mobile,Ken Young,Great thanks,5
RBC Mobile,Adel Calzada,Excellent,5
RBC Mobile,Ugochukwu David,"Terrible experience. Crediting of account does not happen in real time but debiting of same account happens in real time. On Jan 15, 2024, I transferred 1500 from my savings account to my cheque in account within same bank. My app showed the accurate balance on both accounts. I went ahead to move the 1500 into a different bank. These guys captured the debit alert as done on Jan 15, but claimed the credit from my savings to my cheque in happened the next day as per their system costing me an NSF.",1
RBC Mobile,Rhonda Laslo,"User friendly, fast, and efficient.",5
RBC Mobile,Roger Cloutier,Good service and polited,5
RBC Mobile,Robert Rubens,"I have been on the phone all day long. I know that you are very vigilant and detect any unusual activities. But I am not sure when my phone number will be updated? The last agent from the fraud squad, Sala, was very patient with me. I do have some mobility issues and need to be able to use my virtual visa for Rexall Drugs and for my groceries delivered by Voila. The agent said that he has changed my number to my cell number. My other phone doesn't have the text message app. Please change it",2
RBC Mobile,G Doig,"The app works great, no problems",5
RBC Mobile,Austin Short,budgets are miscategorized. it's been years and etranfers still appear under my dinning budget. I would like a separate budget section for etransfers. it's hard to keep track of budgets when etransfers go into the wrong category.,1
RBC Mobile,Gail Brock,Great,5
RBC Mobile,Mark Coumans,"Consistently signs me out and says ""something went wrong"". Have to log in about 4 or 5 separate times throughout the few minutes I'm on there at a time. Maybe a bug to fix.",2
RBC Mobile,HARI PRASATH,Worst app ever. Doesn't even allow you to reset password. When u call the toll free number virtual assistant doesn't understand what your going through and repeats the same damn thing over and over. For the worst banking experience please go for RBC bank. Funniest part is the response by RBC customer rep would be the same Damn virtual assistant toll free number which you're complaining about.,1
RBC Mobile,Annas Mansoor,Never use this app for international money transfer.RBC claimed 0 transfer fee but while sending money to my home country dollar account. App confirmed that for CAD 1000 USD 730 would be delivered but only usd 689 were received in my home country account. Home country bank charges no money while receiving international remittances. I Thought that its a transaction between two banks but upon investigation i got to know that RBC used JP Morgan chase as intermediary bank which charged USD 41 #SCAM,1
RBC Mobile,jackie dill,"No new updates, it stopped working",1
RBC Mobile,Sherri Brezinski,Love this app!,5
RBC Mobile,Eddie joe Flett,This app does the job I require it to do. 👍👍,5
RBC Mobile,Mark M,It says that version 4.32 is not supported anymore as of today but i need a to go buy a new phone to download the newest version because my phone (which is 3 years old) is now too old to support this app and have further updates. Wounderful job you guys did!!,1
RBC Mobile,Michael,Very helpful especially if you lose your plastic cards,5
RBC Mobile,Colin Deveau,Not great. It's down regularly. Missing many website features.,2
RBC Mobile,George Collins,"Garbage. Should have the option to turn off every few months asking for photo id or whatever for verification. More and more people are getting poor. Don't have the $$ to waist going to bank. Not to mention people getting older to with more medical issues. Not even asking customs if they want this or that new annoying and bothersome, costly feature to customers. Poor become poorer. 2 step verification is good enough for everything.",1
RBC Mobile,Kammie Reimer,Fast and reliable,5
RBC Mobile,Obioma Ofoegbu,I absolutely love the additional security step when making a transfer. Much needed in these days of a lot of fraud stories flying around. Thank you.,5
RBC Mobile,Sanjeev Kumar,Excellent,5
RBC Mobile,Denise McCluskey,I typically enjoy the ap. Lately I tried to use the chat support for a few issues/questions. It's really useless. The wait time is hours and most times you have to call in or visit the branch anyway. I have not gotten anything resolved with chat yet.,3
RBC Mobile,Premanand Kannan,Irritating,3
RBC Mobile,Eva Smith,"I won't update it, as reviews say that the updated version causes problems and headache for those who did update the app. Thanks for the heads-up, remote users!",3
RBC Mobile,Angela Taylor,Make things a lot easier,5
RBC Mobile,Ron Burt,No problems,5
RBC Mobile,Logan Hayes,"Works, and does what I need It to do! Except I need to reset my password and I can't use my # because I don't have minutes so I tried using my pin to reset it but it won't let me!",4
RBC Mobile,umer khote,Very good excellent customer service representative Very low cost monthly banking very easy to use atm,5
RBC Mobile,Sa'id Kolapo,"Exceptional app. Delivers excellent, intuitive banking services every time.",5
RBC Mobile,V Laz,Good,5
RBC Mobile,Bryan Baker,Important steps to use this program are MISSIING or very VAGUE.,1
RBC Mobile,Bastiaan Blom,All of a sudden app no longer supported. I winter overseas this is a big problem as i use the app to pay bills and transfer between accounts.I use sim from the country I'in so i can't verifcation codes from the bank. not impressed at all,1
RBC Mobile,Nedal Alnaqroz,Good service,5
RBC Mobile,jinky patolay,The same issue with other user I can't log in my account what's happening to your app? Can you fixed it as soon as possible please,1
RBC Mobile,Brad Surette,"It's decent for less complex personal and business banking. Haven't had any issues and have been using it daily for a couple of years for both personal and small business banking. For more complex banking, the website offers more functionality.",4
RBC Mobile,John McIlvride,Not bad,5
RBC Mobile,Kat Philp,What hapoened to the fingerprint scan. It was the best feature that I used all of the time and one day poof it was gone. Bring it back please. When it comes back ill give it 5 stars again.,5
RBC Mobile,RC First name,Good,5
RBC Mobile,Karan Verma,I wish i could have given (negative )- 10.. Worst bank ever,1
RBC Mobile,Miscela Leone,Good bank and great app. NOMI insights as a whole is very useful. One of the only apps on my phone from a large company that I don't hate using.,5
RBC Mobile,I Tor,Very bad dont work,1
RBC Mobile,Dale,Good App,5
RBC Mobile,A Google user,"I liked seeing my transactions for at least 2 months, now I have to search for specific transactions. If I want to see transactions, I have to pay for a paper statement or go to email statement. What is the point of this app if you are going to make changes where I have to search in another manner?? Its illogical and nonsensical. Waste of time .",1
RBC Mobile,Frank Newcomb,RBC always treated well.,5
RBC Mobile,George William Duemm,Sure,5
RBC Mobile,matt van dee,"2 factor is clunky, doesnt remember passwords, so its worse than logging in off of a web browser on a phone. Moving money around isnt on the top like the web browser, and that should be the primary function of the app. I'd delete it if i had another option to put in a cheque... And adding a cheque is buried in a menu instead of at the bottom menu",2
RBC Mobile,Anas Cherif,"the app is only available for ios devices not only located in Canada but also originated from the north American region. So, for my case, I can't install this app because of my phone doesn't have these requirement. Sorry, but I can't talk about my experiece with this app because I don't have one yet.",4
